eps,eps_pixel,sample_index,label,original_prediction,hira_ranpac_prediction,original_clean_margin,hira_ranpac_clean_mixed_margin,original_clean_toplogit_norm_margin,hira_ranpac_clean_mixed_toplogit_norm_margin,original_clean_prob_margin,hira_ranpac_clean_mixed_prob_margin,original_adv_margin,hira_ranpac_adv_mixed_margin,hira_baseline_branch_adv_margin,ranpac_branch_adv_margin,margin_delta_hira_ranpac_minus_original,original_adv_toplogit_norm_margin,hira_ranpac_adv_mixed_toplogit_norm_margin,hira_baseline_branch_adv_toplogit_norm_margin,ranpac_branch_adv_toplogit_norm_margin,toplogit_norm_margin_delta_hira_ranpac_minus_original,original_adv_prob_margin,hira_ranpac_adv_mixed_prob_margin,hira_baseline_branch_adv_prob_margin,ranpac_branch_adv_prob_margin,prob_margin_delta_hira_ranpac_minus_original,original_feature_drift,hira_penultimate_drift,ranpac_projected_drift,original_absolute_feature_drift,hira_penultimate_absolute_drift,ranpac_projected_absolute_drift,original_input_l2_perturbation,hira_ranpac_input_l2_perturbation,original_lipschitz_sensitivity,hira_penultimate_lipschitz_sensitivity,ranpac_projected_lipschitz_sensitivity,original_centroid_ratio,ranpac_projected_centroid_ratio,original_knn_true_label_frac_at_10,ranpac_projected_knn_true_label_frac_at_10,is_rescue_case
0.0,0.0,2083,41,41,41,4.774888038635254,2.7957658767700195,0.5747965574264526,0.6114453673362732,0.7803552746772766,0.08159467577934265,4.774888038635254,2.7957658767700195,4.805140495300293,0.7652567625045776,-1.9791221618652344,0.5747965574264526,0.6114453673362732,0.5753706693649292,0.9645347595214844,0.03664880990982056,0.7803552746772766,0.08159467577934265,0.7876561284065247,0.0011805851245298982,-0.6987606287002563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3160402476787567,0.4075927138328552,1.0,1.0,0
0.0,0.0,2084,41,41,41,1.1361899375915527,0.6217045783996582,0.15166936814785004,0.15801897644996643,0.2698412835597992,0.0205019973218441,1.1361899375915527,0.6217045783996582,1.073204517364502,0.170204758644104,-0.5144853591918945,0.15166936814785004,0.15801897644996643,0.14361242949962616,0.43001502752304077,0.006349608302116394,0.2698412835597992,0.0205019973218441,0.25417962670326233,0.00023223552852869034,-0.2493392825126648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5264915823936462,0.6492406725883484,1.0,1.0,0
0.0,0.0,2070,41,41,41,4.2824835777282715,2.4718852043151855,0.48859870433807373,0.5193850994110107,0.8292262554168701,0.09320514649152756,4.2824835777282715,2.4718852043151855,4.26885461807251,0.6551875472068787,-1.810598373413086,0.48859870433807373,0.5193850994110107,0.4870027005672455,0.8701728582382202,0.03078639507293701,0.8292262554168701,0.09320514649152756,0.8296509385108948,0.0010190886678174138,-0.736021101474762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39837825298309326,0.5061537623405457,1.0,1.0,0
0.0,0.0,2099,41,41,41,2.9846386909484863,1.6861529350280762,0.37207117676734924,0.3938533067703247,0.6504219770431519,0.05237099155783653,2.9846386909484863,1.6861529350280762,2.944786548614502,0.42751944065093994,-1.2984857559204102,0.37207117676734924,0.3938533067703247,0.36686307191848755,0.7985000014305115,0.021782130002975464,0.6504219770431519,0.05237099155783653,0.6469892263412476,0.0005934737855568528,-0.5980510115623474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4948917627334595,0.6131110191345215,1.0,1.0,0
0.0,0.0,2055,41,41,41,3.1717538833618164,1.7875981330871582,0.40441587567329407,0.42436668276786804,0.6417352557182312,0.05081191658973694,3.1717538833618164,1.7875981330871582,3.100630283355713,0.47456610202789307,-1.3841557502746582,0.40441587567329407,0.42436668276786804,0.39349597692489624,0.8706346154212952,0.019950807094573975,0.6417352557182312,0.05081191658973694,0.644620418548584,0.0006508271908387542,-0.5909233093261719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5850220918655396,0.6839856505393982,1.0,1.0,0
0.0,0.0,2088,41,41,41,3.5357208251953125,2.0779120922088623,0.4502303898334503,0.48723524808883667,0.6589999198913574,0.05656008794903755,3.5357208251953125,2.0779120922088623,3.5330886840820312,0.599055290222168,-1.4578087329864502,0.4502303898334503,0.48723524808883667,0.4501224160194397,0.8806697726249695,0.03700485825538635,0.6589999198913574,0.05656008794903755,0.6575865149497986,0.0008886480936780572,-0.602439820766449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3291681706905365,0.4296167194843292,1.0,1.0,0
0.0,0.0,2061,41,41,41,3.8426499366760254,2.1867880821228027,0.43653833866119385,0.46003201603889465,0.8126410841941833,0.08843851089477539,3.8426499366760254,2.1867880821228027,3.80167293548584,0.5719029903411865,-1.6558618545532227,0.43653833866119385,0.46003201603889465,0.4298436641693115,0.8628632426261902,0.023493677377700806,0.8126410841941833,0.08843851089477539,0.8147447109222412,0.0008438974618911743,-0.724202573299408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45704886317253113,0.5651883482933044,1.0,1.0,0
0.0,0.0,2073,41,41,41,3.800903081893921,2.1844496726989746,0.5258906483650208,0.5566906332969666,0.5408249497413635,0.04193795844912529,3.800903081893921,2.1844496726989746,3.8231613636016846,0.5423210263252258,-1.6164534091949463,0.5258906483650208,0.5566906332969666,0.5258357524871826,0.9393336176872253,0.0307999849319458,0.5408249497413635,0.04193795844912529,0.5514870882034302,0.000744874938391149,-0.49888700246810913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45591384172439575,0.5451143980026245,1.0,1.0,0
0.0,0.0,2090,41,41,41,4.351984024047852,2.585216999053955,0.5346406102180481,0.5731469392776489,0.7461174130439758,0.07588745653629303,4.351984024047852,2.585216999053955,4.416398048400879,0.7436215877532959,-1.7667670249938965,0.5346406102180481,0.5731469392776489,0.5360842347145081,0.9498565196990967,0.03850632905960083,0.7461174130439758,0.07588745653629303,0.7636364698410034,0.0011461108224466443,-0.670229971408844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2893504202365875,0.38225066661834717,1.0,1.0,0
0.0,0.0,2065,41,41,41,2.588927745819092,1.4915060997009277,0.3128044009208679,0.3346590995788574,0.6080999374389648,0.05574873089790344,2.588927745819092,1.4915060997009277,2.6407723426818848,0.3422403931617737,-1.097421646118164,0.3128044009208679,0.3346590995788574,0.3118181824684143,0.769709587097168,0.021854698657989502,0.6080999374389648,0.05574873089790344,0.6324771046638489,0.0004515371983870864,-0.5523512363433838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57728511095047,0.7130365371704102,1.0,1.0,0
0.0,0.0,2060,41,41,41,5.220611572265625,3.057466983795166,0.6143955588340759,0.6486044526100159,0.815825343132019,0.09456325322389603,5.220611572265625,3.057466983795166,5.27864933013916,0.8033044934272766,-2.163144588470459,0.6143955588340759,0.6486044526100159,0.6138059496879578,0.9702146649360657,0.03420889377593994,0.815825343132019,0.09456325322389603,0.8303865790367126,0.001261768746189773,-0.7212620973587036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.335750550031662,0.4272059500217438,1.0,1.0,0
0.0,0.0,2071,41,42,42,-3.320220947265625,-1.6815159320831299,-0.42668092250823975,-0.4383079707622528,-0.44013622403144836,-0.029840772971510887,-3.320220947265625,-1.6815159320831299,-3.1919755935668945,-0.1710561215877533,1.6387050151824951,-0.42668092250823975,-0.4383079707622528,-0.42420434951782227,-1.1546757221221924,-0.011627048254013062,-0.44013622403144836,-0.029840772971510887,-0.3729270100593567,-0.00018212624127045274,0.4102954566478729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9233141541481018,0.998290479183197,1.0,1.0,0
0.0,0.0,2096,41,41,41,4.79472017288208,2.806591510772705,0.5838814377784729,0.6182202696800232,0.7674224972724915,0.07960902899503708,4.79472017288208,2.806591510772705,4.835318565368652,0.75316321849823,-1.988128662109375,0.5838814377784729,0.6182202696800232,0.5824763178825378,0.9677392244338989,0.03433883190155029,0.7674224972724915,0.07960902899503708,0.7826888561248779,0.0011506379814818501,-0.6878134608268738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32578611373901367,0.41479262709617615,1.0,1.0,0
0.0,0.0,2053,41,41,41,5.014280319213867,2.939840316772461,0.5987326502799988,0.6376753449440002,0.7951448559761047,0.08546934276819229,5.014280319213867,2.939840316772461,5.059874534606934,0.7823336720466614,-2.0744400024414062,0.5987326502799988,0.6376753449440002,0.601747453212738,0.9636345505714417,0.038942694664001465,0.7951448559761047,0.08546934276819229,0.8008953928947449,0.0012203047517687082,-0.7096754908561707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32159727811813354,0.41747844219207764,1.0,1.0,0
0.0,0.0,2059,41,41,41,4.253367900848389,2.495180606842041,0.5469646453857422,0.5882817506790161,0.6703524589538574,0.05861901119351387,4.253367900848389,2.495180606842041,4.283045768737793,0.6126508116722107,-1.7581872940063477,0.5469646453857422,0.5882817506790161,0.5511077642440796,0.8613831400871277,0.041317105293273926,0.6703524589538574,0.05861901119351387,0.670519232749939,0.0009317158255726099,-0.6117334365844727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3109765350818634,0.4179316461086273,1.0,1.0,0
0.0,0.0,2054,41,48,48,-1.142679214477539,-0.6769719123840332,-0.149746373295784,-0.170382559299469,-0.19572891294956207,-0.021230846643447876,-1.142679214477539,-0.6769719123840332,-1.108109474182129,-0.24583467841148376,0.46570730209350586,-0.149746373295784,-0.170382559299469,-0.14601531624794006,-0.6876518130302429,-0.020636186003684998,-0.19572891294956207,-0.021230846643447876,-0.190843865275383,-0.0003111311234533787,0.1744980663061142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8100857734680176,0.8905346989631653,1.0,1.0,0
0.0,0.0,2091,41,41,41,2.7677817344665527,1.5636682510375977,0.34875935316085815,0.37184181809425354,0.5960351824760437,0.04704922065138817,2.7677817344665527,1.5636682510375977,2.718146324157715,0.3367171287536621,-1.204113483428955,0.34875935316085815,0.37184181809425354,0.3451118767261505,0.6302453279495239,0.023082464933395386,0.5960351824760437,0.04704922065138817,0.5789892077445984,0.00048713618889451027,-0.5489859580993652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5252518653869629,0.652181088924408,1.0,1.0,0
0.0,0.0,2092,41,41,41,3.643047332763672,2.079444646835327,0.4363424479961395,0.46387749910354614,0.724016547203064,0.06684902310371399,3.643047332763672,2.079444646835327,3.680746078491211,0.46838539838790894,-1.5636026859283447,0.4363424479961395,0.46387749910354614,0.436464786529541,0.8797580599784851,0.027535051107406616,0.724016547203064,0.06684902310371399,0.7334945201873779,0.0006360618863254786,-0.6571675539016724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5638007521629333,0.6819730401039124,1.0,1.0,0
0.0,0.0,2089,41,39,39,-3.291884422302246,-1.8578866720199585,-0.4683656096458435,-0.5015386343002319,-0.2980022132396698,-0.030245691537857056,-3.291884422302246,-1.8578866720199585,-3.41658878326416,-0.33390894532203674,1.4339977502822876,-0.4683656096458435,-0.5015386343002319,-0.48302406072616577,-0.9021102786064148,-0.03317302465438843,-0.2980022132396698,-0.030245691537857056,-0.31800565123558044,-0.0004105116240680218,0.26775652170181274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8348690271377563,0.9371616244316101,1.0,1.0,0
0.0,0.0,2067,41,44,41,-0.009610652923583984,0.023354291915893555,-0.0012665973044931889,0.005819006357342005,-0.0030637383460998535,0.0010420158505439758,-0.009610652923583984,0.023354291915893555,0.009630203247070312,0.037078678607940674,0.03296494483947754,-0.0012665973044931889,0.005819006357342005,0.0012403889559209347,0.1409604400396347,0.007085603661835194,-0.0030637383460998535,0.0010420158505439758,0.003237396478652954,4.728639032691717e-05,0.004105754196643829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7613770961761475,0.8481996059417725,1.0,1.0,1
0.0,0.0,2079,41,41,41,4.920365333557129,2.868807315826416,0.589085578918457,0.6273526549339294,0.7911199927330017,0.08237442374229431,4.920365333557129,2.868807315826416,4.9400835037231445,0.773341178894043,-2.051558017730713,0.589085578918457,0.6273526549339294,0.5914669036865234,0.9745954871177673,0.03826707601547241,0.7911199927330017,0.08237442374229431,0.7915907502174377,0.0011890536407008767,-0.7087455987930298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3147261440753937,0.40729454159736633,1.0,1.0,0
0.0,0.0,2095,41,41,41,4.709175109863281,2.7915239334106445,0.5535147190093994,0.5916964411735535,0.8092371225357056,0.09311547130346298,4.709175109863281,2.7915239334106445,4.762401580810547,0.8003321886062622,-1.9176511764526367,0.5535147190093994,0.5916964411735535,0.5537099242210388,0.9587502479553223,0.03818172216415405,0.8092371225357056,0.09311547130346298,0.822812557220459,0.0012672948651015759,-0.7161216735839844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29283571243286133,0.38947466015815735,1.0,1.0,0
0.0,0.0,2056,41,41,41,0.5183136463165283,0.22673988342285156,0.11929544061422348,0.10809102654457092,0.015843233093619347,0.0014538117684423923,0.5183136463165283,0.22673988342285156,0.4265859127044678,0.013825193047523499,-0.29157376289367676,0.11929544061422348,0.10809102654457092,0.10315681248903275,0.23028254508972168,-0.011204414069652557,0.015843233093619347,0.0014538117684423923,0.011674247682094574,1.4566234312951565e-05,-0.014389421790838242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8875036835670471,0.9885026216506958,0.7,0.7,0
0.0,0.0,2085,41,41,41,2.248783588409424,1.141338586807251,0.29349565505981445,0.2947436273097992,0.4292584955692291,0.027244500815868378,2.248783588409424,1.141338586807251,2.118335723876953,0.16434124112129211,-1.1074450016021729,0.29349565505981445,0.2947436273097992,0.28310316801071167,0.6271105408668518,0.0012479722499847412,0.4292584955692291,0.027244500815868378,0.39183828234672546,0.00019672221969813108,-0.40201398730278015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6993850469589233,0.8151935338973999,1.0,1.0,0
0.0,0.0,2068,41,41,41,2.9587483406066895,1.547828197479248,0.359488308429718,0.36857080459594727,0.5738518238067627,0.042596910148859024,2.9587483406066895,1.547828197479248,2.876819133758545,0.18369759619235992,-1.4109201431274414,0.359488308429718,0.36857080459594727,0.3546028733253479,0.6416467428207397,0.009082496166229248,0.5738518238067627,0.042596910148859024,0.546245276927948,0.0002231956459581852,-0.5312548875808716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.740436315536499,0.8295057415962219,1.0,1.0,0
0.0,0.0,2058,41,41,41,0.20380687713623047,0.07513308525085449,0.03148419409990311,0.023242928087711334,0.023679926991462708,0.001413324847817421,0.20380687713623047,0.07513308525085449,0.13637638092041016,0.013889938592910767,-0.12867379188537598,0.03148419409990311,0.023242928087711334,0.021543152630329132,0.10315898805856705,-0.008241266012191772,0.023679926991462708,0.001413324847817421,0.014753296971321106,1.5761004760861397e-05,-0.022266602143645287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8781542181968689,0.9513731598854065,1.0,1.0,0
0.0,0.0,2094,41,41,41,4.712555885314941,2.788656711578369,0.5756143927574158,0.6158676743507385,0.7625249624252319,0.07863066345453262,4.712555885314941,2.788656711578369,4.7908430099487305,0.761623740196228,-1.9238991737365723,0.5756143927574158,0.6158676743507385,0.5797450542449951,0.9612584114074707,0.040253281593322754,0.7625249624252319,0.07863066345453262,0.7763446569442749,0.0011756403837352991,-0.6838942766189575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3052945137023926,0.3995092213153839,1.0,1.0,0
0.0,0.0,2063,41,41,41,2.030333995819092,1.1008343696594238,0.25033074617385864,0.2617265284061432,0.4554867148399353,0.03636922687292099,2.030333995819092,1.1008343696594238,2.0408053398132324,0.1608632206916809,-0.929499626159668,0.25033074617385864,0.2617265284061432,0.2515995502471924,0.5348332524299622,0.011395782232284546,0.4554867148399353,0.03636922687292099,0.4473312199115753,0.00020046555437147617,-0.4191174805164337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6585400700569153,0.7671767473220825,1.0,1.0,0
0.0,0.0,2087,41,41,41,3.598202705383301,2.0348591804504395,0.46546533703804016,0.4893631339073181,0.6228342056274414,0.0501788929104805,3.598202705383301,2.0348591804504395,3.6268491744995117,0.40228158235549927,-1.5633435249328613,0.46546533703804016,0.4893631339073181,0.46451786160469055,0.7909814715385437,0.023897796869277954,0.6228342056274414,0.0501788929104805,0.6356467008590698,0.000550101394765079,-0.5726553201675415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6222736835479736,0.7401610612869263,1.0,1.0,0
0.0,0.0,2072,41,41,41,2.5099072456359863,1.4995739459991455,0.2910999357700348,0.3206727206707001,0.6696528196334839,0.06978042423725128,2.5099072456359863,1.4995739459991455,2.547161102294922,0.45198702812194824,-1.0103332996368408,0.2910999357700348,0.3206727206707001,0.2915463149547577,0.7338081002235413,0.029572784900665283,0.6696528196334839,0.06978042423725128,0.686663031578064,0.0006722774123772979,-0.5998724102973938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5556020736694336,0.6629138588905334,1.0,1.0,0
0.0,0.0,2080,41,41,41,1.982640266418457,1.1585748195648193,0.23577161133289337,0.260524183511734,0.5919753313064575,0.05013962835073471,1.982640266418457,1.1585748195648193,2.0519027709960938,0.2652462124824524,-0.8240654468536377,0.23577161133289337,0.260524183511734,0.24384644627571106,0.5532315373420715,0.024752572178840637,0.5919753313064575,0.05013962835073471,0.6021155714988708,0.00037582218647003174,-0.5418357253074646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5822587609291077,0.6798744797706604,1.0,1.0,0
0.0,0.0,2069,41,41,41,4.451484680175781,2.6612443923950195,0.53023761510849,0.571909487247467,0.7888447046279907,0.08713642507791519,4.451484680175781,2.6612443923950195,4.518631458282471,0.8038574457168579,-1.7902402877807617,0.53023761510849,0.571909487247467,0.5336686372756958,0.9576427936553955,0.04167187213897705,0.7888447046279907,0.08713642507791519,0.8008393049240112,0.0012768757296726108,-0.7017082571983337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3075854778289795,0.3996177315711975,1.0,1.0,0
0.0,0.0,2075,41,41,41,2.1543917655944824,1.1966750621795654,0.2490585297346115,0.25928398966789246,0.6283289790153503,0.05890567973256111,2.1543917655944824,1.1966750621795654,2.023719310760498,0.36963075399398804,-0.957716703414917,0.2490585297346115,0.25928398966789246,0.23320411145687103,0.6687440872192383,0.010225459933280945,0.6283289790153503,0.05890567973256111,0.6027883291244507,0.0005362752126529813,-0.5694233179092407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5489858388900757,0.672914445400238,1.0,1.0,0
0.0,0.0,2081,41,41,41,2.557781219482422,1.5331885814666748,0.3127654790878296,0.3411419987678528,0.6619418263435364,0.062187716364860535,2.557781219482422,1.5331885814666748,2.545950412750244,0.5204268097877502,-1.024592638015747,0.3127654790878296,0.3411419987678528,0.3075062036514282,0.7338024377822876,0.028376519680023193,0.6619418263435364,0.062187716364860535,0.6748128533363342,0.0008234396809712052,-0.5997540950775146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39091941714286804,0.49752113223075867,1.0,1.0,0
0.0,0.0,2082,41,48,48,-0.41367626190185547,-0.26812422275543213,-0.1005069836974144,-0.13367165625095367,-0.00908450223505497,-0.0014958553947508335,-0.41367626190185547,-0.26812422275543213,-0.5396459102630615,-0.04874008893966675,0.14555203914642334,-0.1005069836974144,-0.13367165625095367,-0.13543379306793213,-0.6150320172309875,-0.033164672553539276,-0.00908450223505497,-0.0014958553947508335,-0.010633469559252262,-5.144067108631134e-05,0.007588646840304136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9395152926445007,1.0262969732284546,0.6,0.5,0
